id,document_number,title,url,legal_type,legal_sectors,issuing_authority,issuance_date,signers
52924,33/2005/NĐ-CP,Nghị định 33/2005/NĐ-CP Hướng dẫn Pháp lệnh Thú y,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-33-2005-ND-CP-huong-dan-Phap-lenh-Thu-y-52924.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Phan Văn Khải:612
52222,144/2004/NĐ-CP,"Nghị định 144/2004/NĐ-CP về tổ chức, nhiệm vụ và quyền hạn của Thanh tra thể dục thể thao",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-144-2004-ND-CP-to-chuc-nhiem-vu-quyen-han-Thanh-tra-the-duc-the-thao-52222.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,,Phan Văn Khải:612
357505,146/2018/NĐ-CP,Nghị định 146/2018/NĐ-CP hướng dẫn Luật bảo hiểm y tế,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-146-2018-ND-CP-huong-dan-Luat-bao-hiem-y-te-357505.aspx,Nghị định,"Bảo hiểm, Thể thao - Y tế",Chính phủ,,Nguyễn Xuân Phúc:1849
112597,101/2010/NĐ-CP,"Nghị định 101/2010/NĐ-CP hướng dẫn Luật phòng, chống bệnh truyền nhiễm về áp dụng biện pháp, cưỡng chế cách ly y tế và chống dịch đặc thù trong thời gian có dịch",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-101-2010-ND-CP-huong-dan-Luat-phong-chong-benh-truyen-nhiem-112597.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Tấn Dũng:436
465915,63/2021/NĐ-CP,"Nghị định 63/2021/NĐ-CP hướng dẫn Luật Phòng, chống nhiễm vi rút gây ra hội chứng suy giảm miễn dịch mắc phải ở người (HIV/AIDS) sửa đổi",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-63-2021-ND-CP-huong-dan-Luat-Phong-chong-vi-rut-gay-ra-suy-giam-mien-dich-sua-doi-465915.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Vũ Đức Đam:1582
213799,178/2013/NĐ-CP,Nghị định 178/2013/NĐ-CP quy định xử phạt vi phạm hành chính về an toàn thực phẩm,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-dinh-178-2013-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-ve-an-toan-thuc-pham-213799.aspx,Nghị định,"Thương mại, Vi phạm hành chính, Thể thao - Y tế",Chính phủ,,Nguyễn Tấn Dũng:436
43704,234-HĐBT,Nghị định 234-HĐBT năm 1985 về việc thành lập Trường Đại học thể dục thể thao II do Hội đồng Bộ trưởng ban hành,https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-dinh-234-HDBT-thanh-lap-Truong-Dai-hoc-the-duc-the-thao-II-43704.aspx,Nghị định,"Giáo dục, Thể thao - Y tế",Hội đồng Bộ trưởng,,Tố Hữu:643
38855,95-CP,Nghị định 95-CP năm 1994 về việc thu một phần viện phí,https://thuvienphapluat.vn/van-ban/Thue-Phi-Le-Phi/Nghi-dinh-95-CP-thu-mot-phan-vien-phi-38855.aspx,Nghị định,"Thuế - Phí - Lệ Phí, Thể thao - Y tế",Chính phủ,,Võ Văn Kiệt:767
43766,248-TTg,"Nghị định 248-TTg năm 1958 về việc Tổ chức việc kiểm dịch tại các hải cảng, sân bay, cửa khẩu quan trọng khác dọc theo biên giới nước Việt Nam dân chủ cộng hoà do Thủ tướng Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/Xuat-nhap-khau/Nghi-dinh-248-TTg-To-chuc-viec-kiem-dich-tai-cac-hai-cang-san-bay-cua-khau-quan-trong-khac-doc-theo-bien-gioi-nuoc-Viet-Nam-dan-chu-cong-hoa-43766.aspx,Nghị định,"Xuất nhập khẩu, Giao thông - Vận tải, Thể thao - Y tế",Thủ tướng Chính phủ,,Phạm Văn Đồng:592
22358,316-YT/NĐ,"Nghị định 316-YT/NĐ năm 1958 về sát nhập hai phân viện 4 và 7 vào một, lấy tên là bệnh viện 74 trực thuộc Bộ Y tế do Bộ trưởng Bộ Y tế ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-316-YT-ND-hai-phan-vien-4-va-7-vao-mot-lay-ten-la-benh-vien-74-truc-thuoc-Bo-Y-te-22358.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,,Hoàng Tích Trí:163
16204,153/2006/NĐ-CP,"Nghị định 153/2006/NĐ-CP về khám bệnh, chữa bệnh và tiêu chuẩn vật chất y tế đối với người đang làm công tác cơ yếu; thực hiện Bảo hiểm y tế bắt buộc đối với thân nhân người đang làm công tác cơ yếu",https://thuvienphapluat.vn/van-ban/Bao-hiem/Nghi-dinh-153-2006-ND-CP-kham-chua-benh-tieu-chuan-vat-chat-y-te-doi-voi-nguoi-dang-lam-cong-tac-co-yeu-thuc-hien-Bao-hiem-y-te-bat-buoc-16204.aspx,Nghị định,"Bảo hiểm, Thể thao - Y tế",Chính phủ,,Nguyễn Tấn Dũng:436
50942,58/2003/NĐ-CP,"Nghị định 58/2003/NĐ-CP quy định về kiểm soát nhập khẩu, xuất khẩu, vận chuyển quá cảnh lãnh thổ Việt Nam chất ma tuý, tiền chất, thuốc gây nghiện, thuốc hướng thần",https://thuvienphapluat.vn/van-ban/Xuat-nhap-khau/Nghi-dinh-58-2003-ND-CP-kiem-soat-nhap-xuat-khau-van-chuyen-qua-canh-lanh-tho-Viet-Nam-chat-ma-tuy-tien-chat-thuoc-gay-nghien-huong-than-50942.aspx,Nghị định,"Xuất nhập khẩu, Thể thao - Y tế",Chính phủ,,Phan Văn Khải:612
690473,28/2026/NĐ-CP,Nghị định 28/2026/NĐ-CP quy định các Danh mục chất ma túy và tiền chất,https://thuvienphapluat.vn/van-ban/Van-hoa-Xa-hoi/Nghi-dinh-28-2026-ND-CP-Danh-muc-chat-ma-tuy-va-tien-chat-690473.aspx,Nghị định,"Trách nhiệm hình sự, Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,,Phạm Minh Chính:5904
306858,207/2025/NĐ-CP,Nghị định 207/2025/NĐ-CP quy định về sinh con bằng kỹ thuật hỗ trợ sinh sản và điều kiện mang thai hộ vì mục đích nhân đạo,https://thuvienphapluat.vn/van-ban/Thuong-mai/Nghi-dinh-207-2025-ND-CP-sinh-con-bang-ky-thuat-ho-tro-sinh-san-306858.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Lê Thành Long:943
264622,10/2015/NĐ-CP,Nghị định 10/2015/NĐ-CP Quy định về sinh con bằng kỹ thuật thụ tinh trong ống nghiệm và điều kiện mang thai hộ vì mục đích nhân đạo,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-10-2015-ND-CP-sinh-con-bang-ky-thuat-thu-tinh-trong-ong-nghiem-mang-thai-ho-264622.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Tấn Dũng:436
297610,35/2016/NĐ-CP,Nghị định 35/2016/NĐ-CP hướng dẫn Luật thú y,https://thuvienphapluat.vn/van-ban/Linh-vuc-khac/Nghi-dinh-35-2016-ND-CP-huong-dan-Luat-thu-y-297610.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Xuân Phúc:1849
218245,221/2013/NĐ-CP,Nghị định 221/2013/NĐ-CP quy định chế độ áp dụng biện pháp xử lý hành chính đưa vào cơ sở cai nghiện bắt buộc,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-221-2013-ND-CP-che-do-ap-dung-bien-phap-xu-ly-hanh-chinh-co-so-cai-nghien-bat-buoc-218245.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,,Nguyễn Tấn Dũng:436
151381,96/2012/NĐ-CP,Nghị định 96/2012/NĐ-CP quy định về điều trị nghiện các chất dạng thuốc phiện bằng thuốc thay thế,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-96-2012-ND-CP-dieu-tri-nghien-cac-chat-dang-thuoc-phien-151381.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Tấn Dũng:436
599984,16/2024/NĐ-CP,"Nghị định 16/2024/NĐ-CP về người hành nghề khám bệnh, chữa bệnh và cơ sở khám bệnh, chữa bệnh thuộc lực lượng vũ trang nhân dân",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-16-2024-ND-CP-nguoi-hanh-nghe-kham-chua-benh-thuoc-luc-luong-vu-trang-nhan-dan-599984.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Trần Hồng Hà:1381
38050,447-HĐBT,"Nghị định 447-HĐBT năm 1990 về chức năng, nhiệm vụ, quyền hạn và tổ chức bộ máy của Bộ văn hoá - Thông tin - Thể thao và Du lịch do Hội đồng Bộ trưởng ban hành",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-447-HDBT-chuc-nang-nhiem-vu-quyen-han-va-to-chuc-bo-may-cua-Bo-van-hoa-Thong-tin-The-thao-va-Du-lich-38050.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế, Văn hóa - Xã hội",Hội đồng Bộ trưởng,,Võ Văn Kiệt:767
22637,642-BYT/PB,Nghị định 642-BYT/PB năm 1958 về điều lệ kiểm dịch biên giới của nước Việt Nam dân chủ cộng hòa do Bộ trưởng Bộ Y tế ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-642-BYT-PB-dieu-le-kiem-dich-bien-gioi-cua-nuoc-Viet-Nam-dan-chu-cong-hoa-22637.aspx,Nghị định,Thể thao - Y tế,Bộ Y tế,,Hoàng Tích Trí:163
511844,29/2022/NĐ-CP,"Nghị định 29/2022/NĐ-CP hướng dẫn và biện pháp thi hành Nghị quyết 12/2021/UBTVQH15 về cho phép thực hiện một số cơ chế, chính sách trong lĩnh vực y tế để phục vụ công tác phòng, chống dịch COVID-19",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-29-2022-ND-CP-huong-dan-Nghi-quyet-12-2021-UBTVQH15-511844.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Vũ Đức Đam:1582
656633,102/2025/NĐ-CP,Nghị định 102/2025/NĐ-CP quy định quản lý dữ liệu y tế,https://thuvienphapluat.vn/van-ban/Cong-nghe-thong-tin/Nghi-diinh-102-2025-ND-CP-quy-dinh-quan-ly-du-lieu-y-te-656633.aspx,Nghị định,"Công nghệ thông tin, Thể thao - Y tế",Chính phủ,,Lê Thành Long:943
65930,64/2008/NĐ-CP,"Nghị định 64/2008/NĐ-CP về việc vận động, tiếp nhận, phân phối và sử dụng các nguồn đóng góp tự nguyện hỗ trợ nhân dân khắc phục khó khăn do thiên tai, hỏa hoạn, sự cố nghiêm trọng, các bệnh nhân mắc bệnh hiểm nghèo",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-64-2008-ND-CP-van-dong-tiep-nhan-phan-phoi-su-dung-nguon-dong-gop-tu-nguyen-ho-tro-nhan-dan-khac-phuc-kho-khan-do-thien-tai-hoa-hoan-65930.aspx,Nghị định,"Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,,Nguyễn Tấn Dũng:436
49624,63/2002/NĐ-CP,"Nghị định 63/2002/NĐ-CP về việc khám bệnh, chữa bệnh cho thân nhân sĩ quan tại ngũ",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-63-2002-ND-CP-kham-chua-benh-cho-than-nhan-si-quan-tai-ngu-49624.aspx,Nghị định,"Thể thao - Y tế, Quyền dân sự",Chính phủ,,Phan Văn Khải:612
415200,46/2019/NĐ-CP,Nghị định 46/2019/NĐ-CP quy định về xử phạt vi phạm hành chính trong lĩnh vực thể thao,https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-46-2019-ND-CP-quy-dinh-xu-phat-vi-pham-hanh-chinh-trong-linh-vuc-the-thao-415200.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,,Nguyễn Xuân Phúc:1849
301783,09/2016/NĐ-CP,Nghị định 09/2016/NĐ-CP quy định về tăng cường vi chất dinh dưỡng vào thực phẩm,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-09-2016-ND-CP-tang-cuong-vi-chat-dinh-duong-vao-thuc-pham-301783.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Tấn Dũng:436
315449,36/2016/NĐ-CP,Nghị định 36/2016/NĐ-CP về quản lý trang thiết bị y tế,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-36-2016-ND-CP-quan-ly-trang-thiet-bi-y-te-2016-315449.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Xuân Phúc:1849
150285,89/2012/NĐ-CP,Nghị định 89/2012/NĐ-CP sửa đổi Nghị định 79/2006/NĐ-CP hướng dẫn Luật dược,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-89-2012-ND-CP-sua-doi-Nghi-dinh-79-2006-ND-CP-huong-dan-Luat-duoc-150285.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Tấn Dũng:436
41962,58/1998/NĐ-CP,Nghị định 58/1998/NĐ-CP ban hành Điều lệ Bảo hiểm y tế,https://thuvienphapluat.vn/van-ban/Bao-hiem/Nghi-dinh-58-1998-ND-CP-Dieu-le-Bao-hiem-y-te-41962.aspx,Nghị định,"Bảo hiểm, Thể thao - Y tế",Chính phủ,,Phan Văn Khải:612
19893,194-CP,"Nghị định 194-CP năm 1964 ban hành điều lệ giữ gìn vệ sinh, bảo vệ sức khỏe do Hội đồng Chính phủ ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-194-CP-dieu-le-giu-gin-ve-sinh-bao-ve-suc-khoe-19893.aspx,Nghị định,Thể thao - Y tế,Hội đồng Chính phủ,,Phạm Văn Đồng:592
22372,397-NĐ/ĐY,Nghị định 397-NĐ/ĐY năm 1958 về thành lập một Hội đồng chuyên môn lâm thời lấy tên là Hội đồng Đông y do Bộ trưởng Bộ Y Tế ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-397-ND-DY-thanh-lap-mot-Hoi-dong-chuyen-mon-lam-thoi-lay-ten-la-Hoi-dong-Dong-y-22372.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,,Hoàng Tích Trí:163
687429,371/2025/NĐ-CP,"Nghị định 371/2025/NĐ-CP sửa đổi Nghị định 77/2013/NĐ-CP hướng dẫn Luật Phòng, chống tác hại của thuốc lá về biện pháp phòng, chống tác hại của thuốc lá và Nghị định 117/2020/NĐ-CP quy định xử phạt vi phạm hành chính trong lĩnh vực y tế",https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-371-2025-ND-CP-sua-doi-Nghi-dinh-77-2013-ND-CP-bien-phap-Phong-chong-tac-hai-thuoc-la-687429.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,,Lê Thành Long:943
53378,108/2007/NĐ-CP,"Nghị định 108/2007/NĐ-CP Hướng dẫn Luật Phòng, chống nhiễm vi rút gây ra hội chứng suy giảm miễn dịch mắc phải ở người (HIV/AIDS)",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-108-2007-ND-CP-huong-dan-Luat-Phong-chong-nhiem-vi-rut-gay-ra-hoi-chung-suy-giam-mien-dich-mac-phai-o-nguoi-HIV-AIDS-53378.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Nguyễn Tấn Dũng:436
21788,273-BYT/NĐ,Nghị định 273-BYT/NĐ năm 1959 về việc sát nhập Viện Radium vào bệnh viện Phủ doãn do Bộ trưởng Bộ Y Tế ban hành.,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-273-BYT-ND-ve-viec-sat-nhap-Vien-Radium-vao-benh-vien-Phu-doan-21788.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,,Phạm Ngọc Thạch:1641
21068,158-TTg,Nghị định 158-TTg năm 1957 sửa đổi Nghị định 068-TTg về thành lập Ban thể dục thể thao trung ương và các cấp do Thủ Tướng ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-158-TTg-thanh-lap-Ban-the-duc-the-thao-trung-uong-va-cac-cap-de-sua-doi-Nghi-dinh-068-TTg-21068.aspx,Nghị định,Thể thao - Y tế,Phủ Thủ tướng,,Phan Kế Toại:601
7986,163/2005/NĐ-CP,Nghị định 163/2005/NĐ-CP về sản xuất và cung ứng muối iốt cho người ăn,https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-dinh-163-2005-ND-CP-san-xuat-va-cung-ung-muoi-iot-cho-nguoi-an-7986.aspx,Nghị định,"Doanh nghiệp, Thương mại, Thể thao - Y tế",Chính phủ,,Phan Văn Khải:612
21789,532-BYT/NĐ,Nghị định 532-BYT/NĐ năm 1959 về việc thành lập Viện Vệ sinh trực thuộc Bộ Y tế do Bộ trưởng Bộ Y Tế ban hành.,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-532-BYT-ND-thanh-lap-Vien-Ve-sinh-truc-thuoc-Bo-Y-te-21789.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Bộ Y tế,,Phạm Ngọc Thạch:1641
476111,56/2021/NĐ-CP,"Nghị định 56/2021/NĐ-CP hướng dẫn Nghị quyết 1024/2020/UBTVQH14 về bổ sung nhóm hàng vật tư, thiết bị y tế vào Danh mục hàng dự trữ quốc gia",https://thuvienphapluat.vn/van-ban/Tai-chinh-nha-nuoc/Nghi-dinh-56-2021-ND-CP-huong-dan-Nghi-quyet-1024-2020-UBTVQH14-476111.aspx,Nghị định,"Tài chính nhà nước, Thể thao - Y tế",Chính phủ,,Lê Minh Khái:2090
492584,92/2021/NĐ-CP,"Nghị định 92/2021/NĐ-CP hướng dẫn Nghị quyết 406/NQ-UBTVQH15 về giải pháp nhằm hỗ trợ doanh nghiệp, người dân chịu tác động của dịch Covid-19",https://thuvienphapluat.vn/van-ban/Doanh-nghiep/Nghi-dinh-92-2021-ND-CP-huong-dan-Nghi-quyet-406-NQ-UBTVQH15-ho-tro-doanh-nghiep-do-Covid19-492584.aspx,Nghị định,"Doanh nghiệp, Thuế - Phí - Lệ Phí, Thể thao - Y tế",Chính phủ,,Lê Minh Khái:2090
93940,71/2009/NĐ-CP,"Nghị định 71/2009/NĐ-CP về tổ chức và hoạt động của Thanh tra Văn hóa, Thể thao và Du lịch",https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-71-2009-ND-CP-to-chuc-hoat-dong-Thanh-tra-Van-hoa-The-thao-va-Du-lich-93940.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Chính phủ,,Nguyễn Tấn Dũng:436
92194,64/2009/NĐ-CP,"Nghị định 64/2009/NĐ-CP về chính sách đối với cán bộ, viên chức y tế công tác ở vùng có điều kiện kinh tế - xã hội đặc biệt khó khăn",https://thuvienphapluat.vn/van-ban/Lao-dong-Tien-luong/Nghi-dinh-64-2009-ND-CP-chinh-sach-can-bo-vien-chuc-y-te-cong-tac-o-vung-co-dieu-kien-kinh-te-xa-hoi-dac-biet-kho-khan-92194.aspx,Nghị định,"Lao động - Tiền lương, Thể thao - Y tế",Chính phủ,,Nguyễn Tấn Dũng:436
43713,140-HĐBT,Nghị định 140-HĐBT năm 1985 về việc sắp xếp lại bộ máy giúp việc Bộ trưởng Bộ Y tế thực hiện chức năng quản lý Nhà nước do Hội đồng Bộ trưởng ban hành,https://thuvienphapluat.vn/van-ban/Bo-may-hanh-chinh/Nghi-dinh-140-HDBT-sap-xep-lai-bo-may-giup-viec-Bo-truong-Bo-Y-te-thuc-hien-chuc-nang-quan-ly-Nha-nuoc-43713.aspx,Nghị định,"Bộ máy hành chính, Thể thao - Y tế",Hội đồng Bộ trưởng,,Tố Hữu:643
45589,73/1999/NĐ-CP,"Nghị định 73/1999/NĐ-CP về chính sách khuyến khích xã hội hoá đối với các hoạt động trong lĩnh vực giáo dục, y tế, văn hoá, thể thao",https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-dinh-73-1999-ND-CP-chinh-sach-khuyen-khich-xa-hoi-hoa-doi-voi-cac-hoat-dong-trong-linh-vuc-giao-duc-y-te-van-hoa-the-thao-45589.aspx,Nghị định,"Giáo dục, Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,,Phan Văn Khải:612
19794,109-CP,Nghị định 109-CP năm 1962 điều lệ về “chế độ phân cấp vận động viên” và điều lệ về “chế độ phân cấp trọng tài” áp dụng trong ngành thể dục thể thao do Hội đồng Chính phủ ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-109-CP-dieu-le-ve-che-do-phan-cap-van-dong-vien-va-dieu-le-ve-che-do-phan-cap-trong-tai-ap-dung-trong-nganh-the-duc-the-thao-19794.aspx,Nghị định,Thể thao - Y tế,Hội đồng Chính phủ,,Phạm Văn Đồng:592
50355,111/2002/NĐ-CP,"Nghị định 111/2002/NĐ-CP Hướng dẫn Pháp lệnh Thể dục, thể thao",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-111-2002-ND-CP-huong-dan-thi-hanh-Phap-lenh-The-duc-the-thao-50355.aspx,Nghị định,Thể thao - Y tế,Chính phủ,,Phan Văn Khải:612
602450,31/2024/NĐ-CP,"Nghị định 31/2024/NĐ-CP sửa đổi Nghị định 01/2012/NĐ-CP, Nghị định 61/2016/NĐ-CP và Nghị định 36/2019/NĐ-CP",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-31-2024-ND-CP-sua-doi-Nghi-dinh-01-2012-ND-CP-61-2016-ND-CP-va-36-2019-ND-CP-602450.aspx,Nghị định,"Thể thao - Y tế, Văn hóa - Xã hội",Chính phủ,,Trần Hồng Hà:1381
130812,96/2011/NĐ-CP,"Nghị định 96/2011/NĐ-CP quy định xử phạt vi phạm hành chính về khám, chữa bệnh",https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-96-2011-ND-CP-xu-phat-vi-pham-hanh-chinh-kham-chua-benh-130812.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,,Nguyễn Tấn Dũng:436
39683,20/CP,Nghị định 20-CP năm 1996 ban hành Quy chế về cơ sở chữa bệnh theo Pháp lệnh Xử lý vi phạm hành chính,https://thuvienphapluat.vn/van-ban/Vi-pham-hanh-chinh/Nghi-dinh-20-CP-Quy-che-ve-co-so-chua-benh-theo-Phap-lenh-Xu-ly-vi-pham-hanh-chinh-39683.aspx,Nghị định,"Vi phạm hành chính, Thể thao - Y tế",Chính phủ,,Võ Văn Kiệt:767
21585,224-NĐ,Nghị định 224-NĐ năm 1945 về các phụ giáo trường Y khoa đại học Hà Nội do Bộ trưởng Bộ Giáo Dục ban hành.,https://thuvienphapluat.vn/van-ban/Giao-duc/Nghi-dinh-224-ND-phu-giao-truong-Y-khoa-dai-hoc-Ha-Noi-21585.aspx,Nghị định,"Giáo dục, Thể thao - Y tế",Bộ Giáo dục,,Vũ Đình Hoè:774
22128,204-NV,Nghị định 204-NV năm 1959 về việc cho phép Hội bóng bàn nước Việt Nam dân chủ cộng hòa thành lập và hoạt động do Bộ trưởng Bộ Nội vụ ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Nghi-dinh-204-NV-cho-phep-Hoi-bong-ban-nuoc-Viet-Nam-dan-chu-cong-hoa-thanh-lap-va-hoat-dong-22128.aspx,Nghị định,"Thể thao - Y tế, Văn hóa - Xã hội",Bộ Nội vụ,,Tô Quang Đẩu:644
697320,631/QĐ-BYT,"Quyết định 631/QĐ-BYT về Kế hoạch Phòng, chống bệnh truyền nhiễm năm 2026 do Bộ trưởng Bộ Y tế ban hành",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-631-QD-BYT-2026-Ke-hoach-Phong-chong-benh-truyen-nhiem-697320.aspx,Quyết định,Thể thao - Y tế,Bộ Y tế,2026-12-03,Nguyễn Thị Liên Hương:3908
696743,32/QĐ-YDCT,"Quyết định 32/QĐ-YDCT năm 2026 sửa đổi thông tin thuốc cổ truyền, vị thuốc cổ truyền được cấp giấy đăng ký lưu hành tại Việt Nam kèm theo các Quyết định cấp giấy đăng ký lưu hành của Cục Quản lý Y, Dược cổ truyền",https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-32-QD-YDCT-2026-sua-doi-thong-tin-thuoc-co-truyen-duoc-cap-giay-luu-hanh-tai-Viet-Nam-696743.aspx,Quyết định,Thể thao - Y tế,"Cục Quản lý Y, Dược cổ truyền",2026-12-02,Nguyễn Đăng Lâm:7970
694810,456/QĐ-BYT,Quyết định 456/QĐ-BYT năm 2026 về Tài liệu chuyên môn “Hướng dẫn chẩn đoán và xử trí u xơ cơ tử cung” do Bộ trưởng Bộ Y tế ban hành,https://thuvienphapluat.vn/van-ban/The-thao-Y-te/Quyet-dinh-456-QD-BYT-2026-Tai-lieu-chuyen-mon-Huong-dan-chan-doan-va-xu-tri-u-xo-co-tu-cung-694810.aspx,Quyết định,Thể thao - Y tế,Bộ Y tế,2026-12-02,Nguyễn Tri Thức:7654
